customer_id,city,building_type,season,meter_type,building_area_sqft,occupants,average_temperature_c,humidity_percent,appliance_count,avg_daily_usage_hours,solar_panel,previous_month_kwh,monthly_consumption_kwh
CUST00430,Bhaktapur,Office,Winter,Standard,5334.0,3.0,21.1,63.2,13.0,4.0,Yes,129.3,1473.4
CUST00496,Pokhara,Industrial,Summer,Standard,1364.0,6.0,30.6,75.1,6.0,14.1,No,1541.7,2204.8
CUST01736,Bhaktapur,Industrial,Autumn,Smart,1961.0,5.0,7.7,63.1,16.0,13.4,Yes,564.4,1847.5
CUST00238,Pokhara,Commercial,Summer,Smart,3230.0,1.0,22.3,46.4,16.0,3.0,No,861.0,1430.3
CUST01748,Biratnagar,Office,Spring,Smart,1669.0,12.0,21.1,46.2,17.0,8.2,Yes,984.3,1484.6
CUST00544,Pokhara,Office,Summer,Smart,609.0,11.0,12.0,41.5,7.0,4.5,No,390.0,1157.8
CUST00024,Lalitpur,Office,Winter,Smart,1297.0,12.0,26.7,33.3,10.0,16.0,No,872.5,1899.5
CUST01670,Lalitpur,Industrial,Summer,Standard,4982.0,1.0,33.6,33.2,16.0,9.0,No,864.8,2300.3
CUST00064,Chitwan,Commercial,Winter,Smart,1125.0,3.0,22.8,80.1,12.0,9.5,No,280.9,1458.0
CUST00631,Biratnagar,Office,Autumn,Smart,2071.0,13.0,10.4,77.2,7.0,7.5,No,589.6,1444.7
CUST00189,Bhaktapur,Office,Winter,Smart,1389.0,6.0,21.4,38.0,11.0,14.2,No,323.8,1673.6
CUST01880,Lalitpur,Commercial,Spring,Smart,4058.0,15.0,11.9,59.3,3.0,10.5,No,610.4,1558.1
CUST00862,Chitwan,Office,Winter,Smart,2699.0,10.0,9.1,64.2,9.0,16.2,No,180.0,1889.4
CUST01678,Chitwan,Commercial,Winter,Smart,3040.0,7.0,8.1,34.7,8.0,11.2,No,1577.5,1660.7
CUST00369,Kathmandu,Industrial,Summer,Smart,1019.0,13.0,8.7,66.6,9.0,8.6,No,1443.9,1954.2
CUST00271,Bhaktapur,Commercial,Winter,Smart,3791.0,13.0,13.1,70.7,18.0,3.0,No,1531.1,1646.0
CUST01618,Biratnagar,Residential,Autumn,Smart,3819.0,4.0,,79.8,18.0,17.0,No,649.3,1965.7
CUST00874,Pokhara,Residential,Spring,Smart,5622.0,,25.6,67.4,2.0,12.9,Yes,649.2,1467.6
CUST00197,Lalitpur,Residential,Winter,Smart,1567.0,15.0,11.0,73.1,4.0,6.8,No,764.2,1302.6
CUST00484,Chitwan,Office,Winter,Smart,5364.0,6.0,27.6,86.8,15.0,17.8,No,291.9,2346.0
CUST01217,Bhaktapur,Office,Spring,Smart,1784.0,14.0,34.4,75.9,14.0,16.1,No,261.9,1700.6
CUST01270,Biratnagar,Commercial,Spring,Smart,1588.0,11.0,23.7,46.5,14.0,10.8,No,1390.6,1648.5
CUST01273,Pokhara,Office,Autumn,Standard,2401.0,10.0,5.4,50.9,10.0,3.5,No,1674.3,1382.6
CUST01314,Lalitpur,Residential,Spring,Smart,,8.0,27.9,32.3,14.0,11.7,Yes,1623.1,1550.1
CUST00101,Biratnagar,Residential,Winter,Standard,1097.0,13.0,5.3,51.2,13.0,17.9,No,560.4,1689.1
CUST01829,Kathmandu,Commercial,Winter,Smart,1504.0,5.0,7.1,74.0,18.0,2.1,Yes,,1371.9
CUST01588,Pokhara,Office,Autumn,Standard,566.0,10.0,26.9,82.6,2.0,11.2,No,439.3,1528.1
CUST01969,Kathmandu,Commercial,Autumn,Standard,3088.0,10.0,8.6,40.4,14.0,4.7,Yes,1613.0,1421.7
CUST00221,Chitwan,Industrial,Spring,Smart,4315.0,6.0,27.6,67.1,8.0,7.5,No,1665.4,1930.0
CUST00556,Lalitpur,Residential,Spring,Standard,1373.0,6.0,20.8,75.5,11.0,9.5,No,911.9,1217.8
CUST01674,Chitwan,Office,Winter,Standard,5035.0,3.0,14.9,69.7,5.0,15.6,Yes,158.1,1495.0
CUST00481,,Industrial,Spring,Smart,5405.0,8.0,,82.3,12.0,13.9,No,81.1,2176.0
CUST01677,Bhaktapur,Office,Summer,Standard,2968.0,6.0,19.4,35.4,14.0,6.5,No,305.4,1580.1
CUST01447,Kathmandu,Industrial,Autumn,Smart,4602.0,10.0,14.3,73.2,18.0,10.7,No,1003.0,2294.2
CUST00734,Biratnagar,Office,Autumn,Standard,2403.0,13.0,19.9,60.9,3.0,16.7,No,651.0,1789.8
CUST00758,Chitwan,Commercial,Spring,Standard,1180.0,6.0,18.3,63.1,20.0,14.5,Yes,1555.1,1761.6
CUST00980,Pokhara,Residential,Summer,Smart,5259.0,7.0,13.8,83.2,15.0,17.3,No,582.9,2030.3
CUST00612,Bhaktapur,Commercial,Autumn,Smart,4188.0,12.0,32.5,72.2,10.0,14.2,No,941.2,2051.7
CUST01988,Pokhara,Residential,Autumn,Standard,1327.0,5.0,20.0,43.5,15.0,17.5,No,662.8,1491.7
CUST00858,Kathmandu,Residential,Summer,Smart,5987.0,12.0,28.1,37.3,20.0,11.6,No,1347.6,2297.2
CUST00317,,Office,Winter,Standard,2221.0,8.0,5.2,31.8,20.0,9.1,Yes,227.0,1377.5
CUST00597,Chitwan,Residential,Summer,Smart,1332.0,5.0,15.3,82.2,3.0,9.9,No,535.8,1167.4
CUST01943,Kathmandu,Office,Autumn,Smart,5783.0,6.0,7.7,79.5,2.0,6.1,Yes,540.5,1368.4
CUST01508,Bhaktapur,Office,Spring,Smart,2216.0,1.0,16.0,33.0,,9.6,No,1733.3,1480.2
CUST01243,Lalitpur,Residential,Summer,Standard,3913.0,13.0,11.7,80.9,10.0,13.4,Yes,722.8,1690.1
CUST01284,Chitwan,Office,Autumn,Standard,4736.0,12.0,28.5,31.7,19.0,6.0,No,553.6,1841.5
CUST00079,Pokhara,Residential,Winter,Standard,1164.0,6.0,16.7,69.7,19.0,10.3,No,870.0,1496.9
CUST00839,,Commercial,Summer,Standard,1315.0,2.0,11.5,59.7,2.0,6.3,No,1178.6,1356.5
CUST00033,Pokhara,Commercial,Spring,Smart,4218.0,11.0,9.2,39.2,18.0,17.7,No,460.2,2016.2
CUST00463,Biratnagar,Commercial,Autumn,Smart,3378.0,11.0,33.3,48.8,19.0,14.3,No,322.6,1878.5
CUST00747,Bhaktapur,Office,Spring,Smart,5163.0,10.0,27.1,53.1,9.0,5.0,No,1793.2,1757.9
CUST01848,Biratnagar,Residential,Summer,Smart,3287.0,8.0,21.7,39.5,18.0,7.8,No,742.4,1505.6
CUST00423,Lalitpur,Residential,Autumn,Standard,4171.0,6.0,27.0,42.0,11.0,16.5,Yes,197.0,1405.8
CUST00164,Chitwan,Commercial,Autumn,Smart,2439.0,6.0,21.9,39.0,17.0,7.3,No,770.5,1304.7
CUST00204,Chitwan,Office,Summer,Smart,4485.0,3.0,12.6,32.9,10.0,10.7,Yes,644.0,1438.9
CUST01415,Kathmandu,Commercial,Autumn,Smart,4311.0,12.0,29.9,66.1,6.0,3.7,No,704.1,1432.8
CUST00290,Pokhara,Residential,Winter,Smart,2069.0,10.0,9.0,52.1,10.0,3.4,No,1781.3,1292.1
CUST00938,Chitwan,Residential,Autumn,Smart,5940.0,13.0,28.5,40.6,14.0,14.8,No,842.6,2048.0
CUST00781,Kathmandu,Commercial,Autumn,Smart,2685.0,7.0,,73.6,15.0,17.4,No,781.5,1767.0
CUST00539,Lalitpur,Residential,Winter,Standard,1466.0,15.0,13.8,57.2,10.0,9.5,Yes,,1475.8
CUST01996,Biratnagar,Residential,Winter,Smart,5128.0,11.0,29.4,58.1,6.0,3.6,No,1323.1,1550.2
CUST00009,Bhaktapur,Office,Autumn,Smart,1420.0,6.0,9.0,67.3,2.0,7.8,No,1007.9,1174.8
CUST01812,Bhaktapur,Residential,Winter,Smart,2642.0,6.0,5.4,50.2,17.0,12.1,No,636.5,1644.3
CUST01455,Bhaktapur,Office,Summer,Smart,2789.0,9.0,11.7,41.3,19.0,7.1,No,1121.9,1972.7
CUST01393,Kathmandu,Office,Summer,Smart,4707.0,5.0,5.4,65.7,10.0,10.0,No,106.2,1718.0
CUST00219,Lalitpur,Office,Summer,Standard,5591.0,11.0,19.1,49.8,13.0,16.3,No,108.3,2173.0
CUST01961,Kathmandu,Commercial,Winter,Smart,3258.0,14.0,8.9,66.7,12.0,12.8,No,841.2,1960.9
CUST01669,Bhaktapur,Office,Winter,Standard,2897.0,15.0,27.8,69.2,3.0,17.8,No,1468.3,1975.4
CUST01327,Biratnagar,Residential,Autumn,Standard,2547.0,6.0,9.1,56.0,20.0,6.4,No,1236.6,1415.4
CUST00611,Pokhara,Commercial,Winter,Standard,3534.0,9.0,11.2,56.0,16.0,4.4,No,1154.7,1696.5
CUST00722,Kathmandu,Residential,Winter,Smart,3389.0,8.0,33.3,68.4,4.0,15.9,Yes,434.6,1545.8
CUST00060,Pokhara,Residential,Autumn,Smart,3211.0,7.0,23.5,49.5,11.0,12.6,No,1252.5,1650.7
CUST01709,Lalitpur,Office,Summer,Standard,2867.0,1.0,30.4,78.7,5.0,6.6,No,1234.1,1660.0
CUST01406,Bhaktapur,Commercial,Spring,Smart,1379.0,7.0,14.3,66.6,20.0,5.1,No,230.7,1207.0
CUST00074,Pokhara,Residential,Autumn,Smart,5759.0,4.0,7.6,84.3,15.0,10.5,No,315.5,1668.8
CUST00163,Biratnagar,Commercial,Summer,Standard,1081.0,6.0,16.5,64.0,11.0,14.6,Yes,1702.6,1846.2
CUST00367,Bhaktapur,Office,Winter,Smart,5008.0,6.0,27.1,56.4,10.0,2.7,No,400.8,1691.6
CUST00533,Bhaktapur,Commercial,Winter,Smart,3824.0,6.0,5.2,45.2,10.0,17.2,No,1034.4,1932.5
CUST00562,Lalitpur,Residential,Autumn,Smart,3011.0,4.0,33.5,79.9,10.0,2.3,No,1163.7,1171.0
CUST01826,Lalitpur,Office,Winter,Standard,5826.0,1.0,29.0,71.0,20.0,16.5,No,499.6,2189.6
CUST00603,Pokhara,Residential,Summer,Smart,2029.0,10.0,33.6,31.9,17.0,2.9,No,357.1,1363.1
CUST01965,Bhaktapur,Residential,Spring,Smart,2304.0,4.0,32.7,31.4,11.0,13.2,Yes,189.1,1111.0
CUST00046,Kathmandu,Commercial,Spring,Smart,4826.0,5.0,21.6,80.5,15.0,8.7,No,656.0,1726.6
CUST00979,Lalitpur,Residential,Winter,Smart,5012.0,3.0,34.7,65.6,4.0,10.7,No,157.2,1360.1
CUST00355,Biratnagar,Residential,Autumn,Smart,1216.0,13.0,32.3,70.1,19.0,5.1,No,856.5,1385.4
CUST01648,Chitwan,Commercial,Autumn,Smart,915.0,15.0,8.6,49.3,15.0,14.6,No,1670.7,1818.6
CUST01001,Chitwan,Residential,Spring,Smart,5284.0,12.0,29.2,86.3,9.0,15.7,No,1209.2,2069.2
CUST00077,Lalitpur,Residential,Spring,Standard,4539.0,4.0,14.4,31.2,18.0,7.4,No,1287.6,1448.0
CUST01947,Kathmandu,Office,Summer,Standard,1940.0,13.0,22.9,65.8,3.0,17.0,Yes,1243.9,1778.3
CUST01789,Pokhara,Office,Summer,Smart,1498.0,4.0,29.8,40.8,13.0,12.0,No,520.5,1704.3
CUST00681,Lalitpur,Industrial,Spring,Smart,5312.0,4.0,19.1,58.9,3.0,3.3,No,1014.5,1685.5
CUST01332,Bhaktapur,Residential,Autumn,Standard,989.0,13.0,11.8,48.7,9.0,13.7,No,1501.8,1555.0
CUST00983,Kathmandu,Office,Winter,Standard,4188.0,10.0,17.2,33.8,13.0,5.4,No,292.7,1751.7
CUST00394,Biratnagar,Commercial,Spring,Smart,900.0,13.0,12.3,31.5,18.0,3.5,Yes,936.5,1148.9
CUST00837,Bhaktapur,Commercial,Summer,Standard,5695.0,1.0,29.3,35.4,18.0,15.4,No,1750.2,2353.9
CUST00031,Bhaktapur,Residential,Winter,Standard,5303.0,2.0,19.8,51.6,18.0,9.2,No,1236.7,1824.3
CUST01107,Bhaktapur,Residential,Autumn,Standard,3220.0,15.0,9.1,75.1,,5.4,No,696.8,1203.6
CUST01612,Pokhara,Residential,Autumn,Smart,788.0,12.0,26.4,70.9,4.0,8.4,No,1684.7,1339.7
CUST00716,Pokhara,Residential,Summer,Smart,1662.0,7.0,6.5,70.8,12.0,10.4,No,952.6,1534.0
CUST00977,Kathmandu,Commercial,Spring,Smart,2145.0,12.0,29.3,40.4,8.0,3.3,Yes,208.4,970.6
CUST01557,Biratnagar,Residential,Summer,Standard,4739.0,3.0,21.8,52.0,19.0,14.2,No,1741.2,2170.6
CUST00825,Chitwan,Residential,Spring,Standard,1369.0,13.0,13.9,73.8,3.0,16.3,Yes,125.2,1289.1
CUST01958,,Commercial,Spring,Standard,2154.0,13.0,19.8,38.8,6.0,12.8,No,333.0,1532.6
CUST01574,Pokhara,Residential,Winter,Standard,5184.0,13.0,13.6,59.0,20.0,17.4,No,887.4,2159.6
CUST01977,Chitwan,Industrial,Winter,Smart,4285.0,6.0,19.3,46.2,19.0,4.9,No,,2014.6
CUST00375,Lalitpur,Residential,Autumn,Smart,3773.0,12.0,8.0,82.6,15.0,13.8,No,235.0,1791.5
CUST01597,Pokhara,Office,Summer,Standard,,1.0,20.7,47.3,20.0,17.7,No,1072.3,2365.4
CUST00045,Biratnagar,Commercial,Summer,Smart,5162.0,15.0,23.9,54.9,16.0,6.6,No,1139.2,2007.8
CUST01695,Kathmandu,Commercial,Summer,Standard,2891.0,3.0,30.7,68.2,4.0,12.0,No,1224.3,1585.5
CUST00169,Pokhara,Residential,Summer,Standard,2768.0,8.0,26.3,30.1,5.0,10.8,No,1796.0,1508.7
CUST00304,Kathmandu,Residential,Spring,Smart,3868.0,6.0,30.6,33.7,8.0,17.0,No,814.9,1526.3
CUST01966,Chitwan,Residential,Summer,Smart,802.0,2.0,30.6,52.5,7.0,5.6,No,1765.0,1050.8
CUST01614,Chitwan,Commercial,Summer,Standard,1027.0,2.0,13.8,42.8,5.0,7.4,Yes,938.8,909.5
CUST01955,Chitwan,Residential,Summer,Smart,1026.0,1.0,26.0,87.7,8.0,14.6,Yes,1242.4,1304.8
CUST00620,Bhaktapur,Industrial,Summer,Standard,3247.0,11.0,23.4,63.5,11.0,2.9,No,1037.4,2047.9
CUST01436,Kathmandu,Office,Summer,Smart,2911.0,4.0,6.4,35.7,6.0,8.5,No,1451.6,1531.1
CUST00721,Chitwan,Residential,Spring,Smart,5445.0,1.0,9.0,72.9,20.0,8.5,No,353.1,1412.6
CUST01774,Pokhara,Office,Summer,Smart,2085.0,13.0,18.3,73.3,9.0,16.8,No,1100.8,2369.8
CUST01320,Pokhara,Commercial,Autumn,Smart,2332.0,3.0,16.6,63.0,17.0,3.0,No,697.2,1384.3
CUST00594,Chitwan,Residential,Winter,Smart,1724.0,4.0,16.4,55.4,6.0,9.3,No,317.3,1228.0
CUST01970,Kathmandu,Residential,Spring,Standard,5641.0,2.0,15.9,52.4,19.0,13.7,No,910.3,1796.5
CUST01293,Biratnagar,Office,Autumn,Standard,1067.0,7.0,17.5,47.7,8.0,9.3,No,958.8,1477.4
CUST01613,Lalitpur,Residential,Winter,Standard,2311.0,14.0,18.1,51.0,8.0,5.7,Yes,1508.9,1280.2
CUST01090,Bhaktapur,Residential,Spring,Smart,5144.0,10.0,16.6,33.0,10.0,3.8,No,1063.8,1225.0
CUST00508,Biratnagar,Residential,Spring,Standard,5301.0,14.0,28.4,86.0,20.0,6.1,No,1329.0,1902.4
CUST00186,Pokhara,Residential,Summer,Smart,5653.0,3.0,33.6,54.4,19.0,14.6,No,,1915.2
CUST00652,Lalitpur,Office,Summer,Standard,4705.0,10.0,23.7,74.4,3.0,13.3,No,979.2,1986.6
CUST00428,Chitwan,Commercial,Winter,Standard,752.0,10.0,20.4,65.3,4.0,17.0,Yes,,1463.2
CUST00487,Chitwan,Commercial,Spring,Smart,3784.0,9.0,30.7,81.8,16.0,9.2,Yes,1201.6,1890.3
CUST01221,Biratnagar,Residential,Winter,Standard,4882.0,8.0,19.9,42.7,9.0,13.8,No,437.2,1714.1
CUST00301,Chitwan,Industrial,Summer,Smart,4102.0,8.0,16.1,75.7,10.0,13.7,No,1762.2,2539.3
CUST01051,Biratnagar,Residential,Spring,Smart,2195.0,6.0,23.2,85.2,4.0,14.9,No,1378.9,1653.0
CUST00742,Pokhara,Office,Summer,Standard,4547.0,1.0,24.6,52.7,19.0,17.9,Yes,1255.5,2249.1
CUST00555,Lalitpur,Commercial,Summer,Smart,3263.0,15.0,12.9,52.5,9.0,16.2,Yes,1702.8,2040.4
CUST01624,Pokhara,Office,Summer,Smart,2023.0,2.0,5.3,53.6,,5.8,No,1736.5,1640.2
CUST01672,Lalitpur,Office,Summer,Standard,2854.0,2.0,22.9,39.0,20.0,2.8,No,1780.7,1736.1
CUST01963,Biratnagar,Residential,Spring,Smart,933.0,9.0,20.2,41.7,20.0,15.4,No,300.8,1547.6
CUST01385,Kathmandu,Residential,Autumn,Standard,4310.0,5.0,28.6,36.3,13.0,4.9,No,377.3,1339.3
CUST00999,Kathmandu,Residential,Winter,Standard,3175.0,5.0,20.6,30.9,17.0,2.4,No,1653.0,1443.8
CUST00176,Lalitpur,Commercial,Winter,Standard,1857.0,15.0,27.1,85.4,17.0,4.7,No,452.1,1656.4
CUST00582,,Residential,Summer,Smart,2749.0,12.0,19.3,59.1,5.0,12.7,No,951.0,1880.5
CUST01481,Lalitpur,Residential,Spring,Smart,1495.0,1.0,26.1,69.7,2.0,4.5,No,840.4,830.5
CUST01733,Pokhara,Residential,Autumn,Smart,942.0,12.0,26.0,31.9,14.0,2.6,No,643.0,1188.6
CUST00124,Biratnagar,Office,Winter,Smart,3408.0,9.0,16.3,32.3,10.0,7.9,No,835.2,1557.7
CUST00454,Pokhara,Office,Autumn,Standard,2933.0,15.0,29.2,66.1,8.0,14.5,No,1621.1,2031.4
CUST00412,Pokhara,Office,Autumn,Standard,2702.0,1.0,26.6,38.3,10.0,6.1,No,880.0,1485.5
CUST01007,Bhaktapur,Office,Autumn,Smart,5432.0,14.0,10.2,67.8,15.0,15.5,No,81.7,1933.1
CUST00040,Pokhara,Commercial,Spring,Smart,691.0,12.0,28.4,77.4,2.0,15.9,No,583.8,1517.0
CUST00807,Kathmandu,Office,Summer,Smart,502.0,15.0,28.5,31.3,5.0,3.2,Yes,1028.4,1178.0
CUST01924,,Residential,Spring,Smart,5135.0,6.0,11.6,32.2,20.0,5.9,No,1103.6,1572.7
CUST00332,Chitwan,Residential,Autumn,Smart,591.0,5.0,30.1,37.7,4.0,9.2,No,1610.8,1220.3
CUST01652,Kathmandu,Residential,Summer,Standard,2931.0,3.0,24.4,77.6,15.0,17.6,No,214.0,1514.6
CUST00195,Kathmandu,Industrial,Autumn,Smart,3566.0,9.0,,86.2,8.0,12.5,Yes,966.7,1848.9
CUST00536,Bhaktapur,Office,Winter,Standard,1169.0,12.0,19.7,49.4,17.0,11.7,No,643.8,1879.6
CUST01572,Biratnagar,Commercial,Autumn,Smart,971.0,10.0,32.2,45.1,11.0,6.3,No,802.4,1415.0
CUST01739,Bhaktapur,Office,Summer,Standard,886.0,1.0,11.3,58.6,8.0,16.9,Yes,1589.0,1614.2
CUST00323,Kathmandu,Office,Summer,Smart,2127.0,5.0,26.6,89.4,2.0,2.0,No,559.1,1273.8
CUST01386,Lalitpur,Residential,Spring,Smart,5800.0,9.0,34.5,42.6,4.0,14.0,No,1118.5,1675.1
CUST00267,Kathmandu,Office,Summer,Smart,534.0,7.0,33.5,81.1,5.0,7.7,No,1434.9,1668.3
CUST00671,Pokhara,Residential,Summer,Smart,4222.0,9.0,30.3,37.6,16.0,14.6,No,,2082.5
CUST01451,Bhaktapur,Commercial,Autumn,Standard,5211.0,11.0,6.6,48.8,20.0,14.4,No,877.2,2186.3
CUST00068,Pokhara,Office,Autumn,Standard,2178.0,11.0,16.8,81.8,16.0,17.8,No,1369.3,2048.0
CUST01260,Chitwan,Office,Summer,Smart,2059.0,3.0,31.7,65.7,19.0,3.9,Yes,1195.9,1622.3
CUST00549,Lalitpur,Commercial,Autumn,Smart,4763.0,4.0,25.1,55.0,9.0,9.1,No,782.0,1499.4
CUST01803,Lalitpur,Commercial,Autumn,Smart,2003.0,11.0,9.2,50.8,20.0,12.1,No,584.5,1815.6
CUST00986,Lalitpur,Commercial,Spring,Standard,2545.0,11.0,22.7,48.9,15.0,13.6,No,479.6,1529.1
CUST01418,Chitwan,Residential,Spring,Smart,580.0,13.0,17.3,59.3,17.0,6.2,No,661.7,1277.7
CUST01705,Pokhara,Office,Autumn,Smart,1044.0,10.0,18.0,33.6,8.0,17.6,No,331.9,1768.1
CUST01432,Kathmandu,Residential,Winter,Standard,1712.0,7.0,19.5,45.4,5.0,2.6,No,542.9,874.9
CUST01638,Kathmandu,Residential,Autumn,Standard,1749.0,13.0,6.1,78.4,5.0,8.9,No,513.0,1203.4
CUST01817,Bhaktapur,Office,Autumn,Smart,3275.0,14.0,13.6,44.7,12.0,10.0,No,86.2,1587.1
CUST00906,Biratnagar,Residential,Autumn,Smart,1439.0,1.0,34.6,30.6,17.0,16.9,No,1417.4,1671.9
CUST01182,Pokhara,Industrial,Autumn,Standard,1424.0,8.0,27.9,73.6,,15.1,No,1533.1,1976.5
CUST01658,Chitwan,Residential,Summer,Smart,1781.0,12.0,21.0,33.3,4.0,6.8,No,869.1,1224.7
CUST00991,Lalitpur,Residential,Spring,Standard,4824.0,8.0,22.2,75.5,18.0,13.0,No,492.2,1776.7
CUST01517,Bhaktapur,Commercial,Winter,Standard,2355.0,,28.3,84.1,5.0,10.7,No,1627.3,1747.2
CUST00893,Bhaktapur,Commercial,Spring,Smart,5201.0,10.0,13.1,60.5,2.0,15.2,No,1435.6,1859.7
CUST00417,Kathmandu,Commercial,Summer,Standard,633.0,6.0,7.4,75.7,18.0,3.9,No,925.3,1637.4
CUST01845,Chitwan,Residential,Winter,Smart,3702.0,5.0,21.1,77.8,6.0,14.0,No,188.3,1558.7
CUST01554,Bhaktapur,Commercial,Autumn,Smart,4516.0,11.0,25.9,36.7,4.0,12.0,No,1064.7,1685.0
CUST01603,Biratnagar,Industrial,Autumn,Smart,3512.0,12.0,16.1,44.7,8.0,2.7,No,171.9,1566.6
CUST01683,Pokhara,Industrial,Winter,Smart,3401.0,12.0,17.3,36.1,17.0,16.6,Yes,1231.5,2317.1
CUST00889,Pokhara,Office,Winter,Standard,5874.0,9.0,8.2,81.5,5.0,6.0,No,953.2,1514.0
CUST00744,Biratnagar,Residential,Winter,Smart,1598.0,13.0,29.4,51.1,3.0,9.6,No,1003.8,1413.8
CUST00545,Chitwan,Residential,Spring,Standard,4132.0,1.0,21.0,64.9,4.0,12.3,No,957.9,1283.0
CUST01934,Pokhara,Commercial,Spring,Standard,2460.0,13.0,17.3,79.4,6.0,14.9,Yes,885.9,1629.4
CUST00907,Chitwan,Office,Summer,Smart,2110.0,9.0,10.4,31.3,14.0,6.0,No,547.0,1515.3
CUST00932,Pokhara,Industrial,Winter,Standard,5911.0,2.0,20.4,58.2,5.0,11.8,No,1693.9,2220.0
CUST00262,Lalitpur,Residential,Summer,Smart,2772.0,12.0,16.8,31.1,14.0,11.1,Yes,110.3,1288.3
CUST00591,Chitwan,Residential,Winter,Standard,3747.0,3.0,10.7,54.0,19.0,7.5,No,1371.5,1538.6
CUST00989,Chitwan,Residential,Summer,Standard,901.0,9.0,34.2,83.4,3.0,3.2,No,387.5,940.2
CUST00241,Chitwan,Office,Winter,Smart,5284.0,15.0,26.5,51.7,11.0,7.7,No,747.2,1937.9
CUST01475,Chitwan,Residential,Summer,Smart,1340.0,2.0,17.5,60.0,13.0,10.2,No,1574.7,1516.8
CUST00706,Biratnagar,Residential,Spring,Smart,4287.0,3.0,19.9,36.0,11.0,9.8,Yes,817.8,1061.8
CUST01663,Kathmandu,Commercial,Spring,Standard,2256.0,7.0,27.9,65.5,3.0,11.6,No,1706.7,1649.4
CUST01101,Chitwan,Commercial,Autumn,Standard,608.0,8.0,21.5,41.8,14.0,5.2,No,1272.6,1566.9
CUST01053,Bhaktapur,Commercial,Summer,Smart,5314.0,11.0,33.2,89.4,15.0,6.9,Yes,98.5,1814.8
CUST00366,Biratnagar,Office,Summer,Smart,1863.0,13.0,16.5,46.0,7.0,13.7,No,1362.8,1954.8
CUST01037,Chitwan,Office,Summer,Standard,5583.0,6.0,6.2,37.3,19.0,16.4,No,961.2,2321.5
CUST01784,Pokhara,Residential,Summer,Smart,2773.0,13.0,,39.9,20.0,14.9,Yes,1180.6,1834.4
CUST00600,,Residential,Spring,Smart,5295.0,10.0,27.1,67.6,17.0,12.7,No,266.0,1759.4
CUST01337,Chitwan,Office,Spring,Smart,2960.0,8.0,12.0,70.8,16.0,11.0,No,356.0,1751.7
CUST00515,Lalitpur,Residential,Spring,Smart,2334.0,2.0,17.3,58.0,17.0,9.5,Yes,213.2,966.7
CUST00592,Kathmandu,Commercial,Spring,Smart,3092.0,9.0,30.8,89.2,12.0,5.6,Yes,143.2,1185.1
CUST00072,Chitwan,Office,Spring,Smart,2068.0,4.0,23.3,56.0,3.0,4.9,No,338.0,1009.9
CUST01024,Kathmandu,Commercial,Winter,Smart,5059.0,5.0,31.7,44.6,16.0,7.8,No,791.2,1767.9
CUST00260,Kathmandu,Residential,Spring,Standard,3152.0,7.0,24.7,52.3,3.0,13.6,No,1089.2,1267.6
CUST00052,Lalitpur,Residential,Autumn,Standard,956.0,13.0,7.5,81.5,6.0,6.9,Yes,1597.0,1154.0
CUST00199,Bhaktapur,Commercial,Autumn,Smart,3423.0,4.0,30.6,35.3,6.0,8.1,No,649.1,1213.0
CUST01241,Pokhara,Office,Spring,Smart,5999.0,1.0,15.1,77.8,18.0,8.9,No,729.5,1863.9
CUST01387,Bhaktapur,Residential,Autumn,Smart,4400.0,10.0,5.6,88.2,19.0,5.3,No,991.1,1489.0
CUST00333,Biratnagar,Residential,Spring,Standard,4734.0,11.0,7.8,45.9,5.0,10.3,Yes,1000.9,1351.8
CUST01379,Pokhara,Office,Spring,Smart,1742.0,15.0,11.4,33.2,4.0,2.2,No,710.2,1064.2
CUST01768,Chitwan,Industrial,Autumn,Smart,4411.0,14.0,21.7,59.4,13.0,17.3,No,1106.5,2603.5
CUST01461,Chitwan,Commercial,Winter,Smart,4979.0,14.0,5.9,65.2,3.0,3.0,No,943.7,1423.2
CUST00589,Bhaktapur,Commercial,Winter,Smart,1925.0,7.0,23.8,67.3,6.0,4.2,No,1619.9,1314.1
CUST00974,Pokhara,Office,Autumn,Smart,1152.0,2.0,31.7,65.3,9.0,11.8,No,318.2,1453.5
CUST00586,Kathmandu,Office,Winter,Smart,3191.0,11.0,14.7,31.1,14.0,5.9,No,1669.0,1904.0
CUST01742,Biratnagar,Commercial,Winter,Standard,5944.0,2.0,17.1,79.2,,10.0,No,570.5,1592.6
CUST01038,Lalitpur,Office,Winter,Smart,4106.0,12.0,5.7,33.9,18.0,6.5,Yes,908.5,1559.8
CUST01069,Kathmandu,Residential,Summer,Smart,2289.0,12.0,8.1,63.9,,7.1,No,1325.9,1441.4
CUST00427,Lalitpur,Residential,Autumn,Smart,3417.0,10.0,11.6,72.4,5.0,6.3,No,688.4,1299.5
CUST00577,Bhaktapur,Commercial,Spring,Standard,5393.0,1.0,26.5,77.1,14.0,10.4,No,1188.5,1803.7
CUST01904,Chitwan,Residential,Winter,Standard,5743.0,12.0,22.6,67.7,14.0,8.9,No,1704.4,2037.9
CUST01263,Kathmandu,Commercial,Spring,Standard,4363.0,1.0,29.6,85.4,4.0,6.7,No,1757.2,1401.4
CUST01002,Biratnagar,Office,Spring,Standard,1780.0,5.0,25.8,77.4,16.0,17.4,No,364.8,1918.1
CUST01641,Bhaktapur,Residential,Spring,Smart,4028.0,7.0,14.5,69.3,14.0,3.8,No,633.3,1194.7
